timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-07-20T00:18:20,codecarbon,1de1e64d-22e2-466f-be12-3801fc7fdb02,32.77849531173706,0.0006251045935544,1.907057012866113e-05,47.5,219.70034854706984,5.8065032958984375,0.000432489665846,0.001908262359942,5.2863235472401965e-05,0.0023936152612604,United Kingdom,GBR,,,,Linux-5.8.0-41-generic-x86_64-with-glibc2.31,3.9.19,2.5.0,6,Intel(R) Core(TM) i5-8600K CPU @ 3.60GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,,,15.4840087890625,machine,N,1.0
2024-07-20T00:18:54,codecarbon,2fec284c-14cc-42a3-905c-47ba54d07ee0,33.07601881027222,0.0006294912084237,1.903164984983696e-05,47.5,219.94684700965075,5.8065032958984375,0.0004364130266838,0.0019206595920824,5.333962079918517e-05,0.0024104122395654,United Kingdom,GBR,,,,Linux-5.8.0-41-generic-x86_64-with-glibc2.31,3.9.19,2.5.0,6,Intel(R) Core(TM) i5-8600K CPU @ 3.60GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,,,15.4840087890625,machine,N,1.0
2024-07-20T00:19:29,codecarbon,eaaba793-a288-4a79-bea1-bc365a6e3453,32.81798577308655,0.0006271828966434,1.911095034838429e-05,47.5,219.1153673887489,5.8065032958984375,0.0004330092640386,0.0019156423658461,5.292175237257956e-05,0.0024015733822574,United Kingdom,GBR,,,,Linux-5.8.0-41-generic-x86_64-with-glibc2.31,3.9.19,2.5.0,6,Intel(R) Core(TM) i5-8600K CPU @ 3.60GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,,,15.4840087890625,machine,N,1.0
2024-07-20T00:20:03,codecarbon,3533c20d-4aff-4dc5-b1c1-da3036b8d453,33.0584762096405,0.0006290498418002,1.9028397976094064e-05,47.5,223.50548133958705,5.8065032958984375,0.0004361831001109,0.001919248479842,5.329060342575456e-05,0.0024087221833787,United Kingdom,GBR,,,,Linux-5.8.0-41-generic-x86_64-with-glibc2.31,3.9.19,2.5.0,6,Intel(R) Core(TM) i5-8600K CPU @ 3.60GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,,,15.4840087890625,machine,N,1.0
2024-07-20T00:20:38,codecarbon,f8b6b20e-7354-4927-b5b9-2890fbc236f9,32.81347298622131,0.0006282231191766,1.914527972825267e-05,47.5,218.964666362826,5.8065032958984375,0.0004329493333896,0.0019196923690874,5.291484124863928e-05,0.0024055565437256,United Kingdom,GBR,,,,Linux-5.8.0-41-generic-x86_64-with-glibc2.31,3.9.19,2.5.0,6,Intel(R) Core(TM) i5-8600K CPU @ 3.60GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,,,15.4840087890625,machine,N,1.0
2024-07-20T00:21:12,codecarbon,f00186b4-3f20-41ed-830f-4498b5ee51d4,33.07452178001404,0.0006309656399156,1.907709033897189e-05,47.5,220.8036332373767,5.8065032958984375,0.0004363963224821,0.0019263284855046,5.33332415072285e-05,0.002416058049494,United Kingdom,GBR,,,,Linux-5.8.0-41-generic-x86_64-with-glibc2.31,3.9.19,2.5.0,6,Intel(R) Core(TM) i5-8600K CPU @ 3.60GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,,,15.4840087890625,machine,N,1.0
2024-07-20T00:21:46,codecarbon,7b759eca-b60e-4edd-a728-2a19caa2b911,32.81866765022278,0.0006272001838291,1.9111080026581103e-05,47.5,216.90395403393143,5.8065032958984375,0.0004330196829305,0.001915692088108,5.292780633564386e-05,0.0024016395773742,United Kingdom,GBR,,,,Linux-5.8.0-41-generic-x86_64-with-glibc2.31,3.9.19,2.5.0,6,Intel(R) Core(TM) i5-8600K CPU @ 3.60GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,,,15.4840087890625,machine,N,1.0
2024-07-20T00:22:21,codecarbon,2823e7f5-de1e-46d1-bd22-7a14e0481843,33.06208372116089,0.00063094570937,1.908366437794097e-05,47.5,221.15471422482315,5.8065032958984375,0.0004362315265668,0.0019264293189209,5.332088708485875e-05,0.0024159817325726,United Kingdom,GBR,,,,Linux-5.8.0-41-generic-x86_64-with-glibc2.31,3.9.19,2.5.0,6,Intel(R) Core(TM) i5-8600K CPU @ 3.60GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,,,15.4840087890625,machine,N,1.0
2024-07-20T00:22:55,codecarbon,c9947bed-1c78-43d5-8212-6d2435cba607,32.80439805984497,0.0006294748048111,1.918873206156097e-05,47.5,220.0886996482492,5.8065032958984375,0.0004328321271472,0.0019246148730243,5.290242760564373e-05,0.0024103494277772,United Kingdom,GBR,,,,Linux-5.8.0-41-generic-x86_64-with-glibc2.31,3.9.19,2.5.0,6,Intel(R) Core(TM) i5-8600K CPU @ 3.60GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,,,15.4840087890625,machine,N,1.0
2024-07-20T00:23:30,codecarbon,8d4e9b50-4efe-4efd-879d-36dc53f3f2c2,33.07730674743652,0.0006315885548021,1.909431622183497e-05,47.5,219.8967221411484,5.8065032958984375,0.000436430039174,0.0019286679318231,5.334530905565771e-05,0.0024184432800527,United Kingdom,GBR,,,,Linux-5.8.0-41-generic-x86_64-with-glibc2.31,3.9.19,2.5.0,6,Intel(R) Core(TM) i5-8600K CPU @ 3.60GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,,,15.4840087890625,machine,N,1.0
2024-07-20T00:24:04,codecarbon,049151ff-2c6a-4983-9fba-33c823d51b80,32.841824769973755,0.0006300384878454,1.9184028057463577e-05,47.5,216.72820815834007,5.8065032958984375,0.0004333254547582,0.0019262168187506,5.296557755841605e-05,0.0024125078510672,United Kingdom,GBR,,,,Linux-5.8.0-41-generic-x86_64-with-glibc2.31,3.9.19,2.5.0,6,Intel(R) Core(TM) i5-8600K CPU @ 3.60GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,,,15.4840087890625,machine,N,1.0
2024-07-20T00:24:38,codecarbon,531a9ece-e64e-4a3a-823b-683605733e33,33.00918197631836,0.0006312670857955,1.9123984540073352e-05,47.5,219.65874158806747,5.8065032958984375,0.0004355339924494,0.0019284448760892,5.323346052100533e-05,0.0024172123290596,United Kingdom,GBR,,,,Linux-5.8.0-41-generic-x86_64-with-glibc2.31,3.9.19,2.5.0,6,Intel(R) Core(TM) i5-8600K CPU @ 3.60GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,,,15.4840087890625,machine,N,1.0
2024-07-20T00:25:13,codecarbon,884123e7-8f87-4842-9ead-110c353861ab,32.720725297927856,0.0006281150361807,1.9196244290480454e-05,47.5,219.0556243056807,5.8065032958984375,0.0004317279385195,0.0019206443142927,5.27704255998439e-05,0.0024051426784121,United Kingdom,GBR,,,,Linux-5.8.0-41-generic-x86_64-with-glibc2.31,3.9.19,2.5.0,6,Intel(R) Core(TM) i5-8600K CPU @ 3.60GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,,,15.4840087890625,machine,N,1.0
